ID,true_all_k,true_rural_k,true_urban_k,true_beta,recovered_all_k,recovered_rural_k,recovered_urban_k,recovered_beta
sim_196,0.951099424866507,0.0486358650064594,0.0740078407421665,2.94784352390823,0.595630485804248,0.192699660072175,0.192938702740363,6.87536130760383
sim_197,0.0259619901584937,0.269001712474296,0.0926540363379006,3.03876185763312,0.196995722079345,0.290190951752966,0.193180784588537,7.03003182873045
sim_198,0.277687364100618,0.243339340830838,0.0113632543416462,2.95755313285647,0.511443119229625,0.455592347318716,0.188072144557771,4.35608804829746
sim_199,0.548055775373892,0.226224517041842,0.0397680466245021,3.05004424218065,0.273160957503634,0.423884670794093,0.187880092143716,4.27922629099751
sim_200,0.990933091624165,0.268822141343397,0.0653092981589647,3.0370614991877,0.870561687807303,0.321028209842669,0.286970809809204,3.05952057982656
sim_201,0.0284366719390424,0.519353671798999,0.0275952421449917,2.99767674500271,0.294343823699234,0.193775548536469,0.193993545649569,7.53483118396457
sim_202,0.401996963551557,0.540896505955243,0.0460140624048068,2.95232788490232,0.397344003583895,0.278387277778371,0.272157276303913,5.1587739979748
sim_203,0.478033077682778,0.575339602726933,0.0691543568972992,3.09605140329543,0.449716740032708,0.408603331430209,0.185984672227487,3.61777420841433
sim_204,0.885988601216403,0.52240196314719,0.0123180330447618,3.03477664589319,0.676895632245511,0.427167008245677,0.188560184056094,4.55960995534721
sim_205,0.000276305320716501,0.83443625223943,0.157741634805665,2.99897879930748,0.193414443830254,0.59288221040677,0.188587626819387,4.56999766689084
sim_206,0.228513353611999,0.889111111846593,0.0491790951638082,3.01757217573054,0.285138535049789,0.730754700497273,0.190635339904229,5.56040085411516
sim_207,0.641633945057656,0.947407126189768,0.0152682397688493,2.91257386587206,0.784933363364485,0.636237468926105,0.185350906832637,3.42868153638116
sim_208,0.855885298857991,0.863910029161358,0.0210079114828867,2.94903778299289,1.04696178346549,0.750366630420408,0.247632521998828,2.80036194746855
sim_209,0.0271093926818954,0.02455813540133,0.274555288122601,3.0341613970408,0.197517112683312,0.193640996399422,0.193855861575742,7.44978722996891
sim_210,0.270080606406039,0.0759456005272831,0.231415928346302,2.94319086891628,0.554627366768583,0.407038706290868,0.370976258153187,5.90028963243153
sim_211,0.571577125218257,0.0584785393556363,0.283190924809163,3.0564607600766,0.586072958913201,0.260489495041891,0.37014172272933,3.58564962600691
sim_212,0.740687561701858,0.0459652943919573,0.257079739289982,3.04442505345,0.927320670943328,0.194063355976935,0.29301937308595,7.71578822068224
sim_213,0.00506539028223855,0.281897619109837,0.40221537607316,3.02129811400693,0.194365718095849,0.398228464336553,0.5887666410304,5.12875717205843
sim_214,0.245090397623448,0.326712562491661,0.359667726520027,3.01545698499043,0.370111462162271,0.28465508090339,0.482033258569142,5.98031009750988
sim_215,0.613911774449184,0.392962613897881,0.253994647323468,3.04358312683876,0.928306237154792,0.381934498106269,0.493349621767769,7.93235650965194
sim_216,0.875528506789974,0.255596550736793,0.246378082663423,3.06434209290641,1.08512865916524,0.381849655481082,0.194584850710112,7.91333129245815
sim_217,0.0178828769655548,0.635253258989282,0.228708443737274,3.00765573565369,0.191215512370626,0.484707905705272,0.334039349136627,3.59144400891916
sim_218,0.192346704802109,0.60045372468424,0.30392481452519,2.93973466620364,0.262698158258596,0.606070141263118,0.266621873468206,3.96743994457767
sim_219,0.670336708103759,0.760540125761354,0.362304650750462,2.95656015794546,0.518728784873027,0.569919371806983,0.336214308841947,3.68248955360656
sim_220,0.761748378922406,0.609752462946973,0.271508082412537,2.99522549181434,0.58193626324372,0.715573262461481,0.189523903150341,4.99736460144803
sim_221,0.0668243791668033,0.911486822121963,0.319397089769553,2.94985177793988,0.194762148441956,0.845469364555984,0.280965002205913,5.38713126527271
sim_222,0.203071918406893,0.850494949034417,0.344597027131467,2.95353962594742,0.313049879762257,0.775787178422849,0.188899814025817,4.70787615423812
sim_223,0.623750444820312,0.944099419052054,0.3281132212706,3.00065537370265,0.793180924958406,0.805227277334528,0.583571914452312,4.70653861329851
sim_224,0.997212973113545,0.839486168843037,0.197594491062417,2.97464171510159,0.993573984134009,1.10262648910596,0.279598205101138,5.1772266291777
sim_225,0.0826415943686224,0.0495995316267488,0.613352376035359,3.00011606855279,0.277834616169437,0.188563338006136,0.481009074635144,4.66735876885666
sim_226,0.327043572974025,0.153897247786435,0.559046752912315,2.97703928302877,0.399992306671835,0.189228301759575,0.676085842324952,4.97177269561448
sim_227,0.74138267600632,0.0563243968681652,0.642843963054265,3.02559466645117,0.482528499661592,0.246531483709076,0.418624317461495,2.85722404031602
sim_228,0.886931119656308,0.0353922837318901,0.592430769494317,3.02802910010733,0.741427663996441,0.282748912386472,0.283094690125122,5.66449228492026
sim_229,0.0715762445792201,0.30593976571469,0.591481279503752,2.95882748462828,0.291067908998691,0.288389756176763,0.709484302654332,6.63351307959461
sim_230,0.278854896442831,0.219078625292122,0.580327073644923,3.00357541978303,0.386785867293959,0.388832497107918,0.382328289836041,4.24631060758269
sim_231,0.62839975265959,0.314929275438374,0.535208418793002,2.98711491110663,0.690877220140926,0.189824522831654,0.321668808713009,5.26367971251059
sim_232,0.76264544198781,0.345219166423918,0.54380155399756,2.93729166215056,0.446228648991763,0.254728996493414,0.576198760283973,3.30472734778734
sim_233,0.0788374017460698,0.638197143198118,0.566263292142054,3.04785517456218,0.197169924094778,0.376766784490361,0.46105245387477,7.17489717290421
sim_234,0.321986637665799,0.58108014298112,0.609120063161683,2.99400052290498,0.276184871296019,0.524890184440583,0.467605516015127,4.5521909334254
sim_235,0.630543569420653,0.599282357510427,0.633460624394996,3.05068541987234,0.404613816334087,0.479139743809553,0.445883330099905,3.61957080314975
sim_236,0.814551208731689,0.593104160753652,0.579173156869967,3.03627099419754,0.610281258847234,0.481684919272272,0.516023169233157,6.31480910342975
sim_237,0.0110707957767107,0.869117246907686,0.584603127158517,2.91534448144818,0.277428986875649,0.594575706186129,0.786991328418163,5.42346255003044
sim_238,0.222104774810635,0.85634993197489,0.667252198098544,2.97552623978406,0.411904318156258,0.806879085608572,0.482035934792021,6.24349010229223
sim_239,0.615497544940746,0.946902093853579,0.622510828347693,3.09911494264595,0.644525952942328,0.789049232474907,0.921783699575181,4.38420034701946
sim_240,0.818645051823154,0.94592489816025,0.576844500838454,3.04382330956502,0.690795926228417,0.545705525812883,0.317188789528742,3.0067339502935
sim_241,0.0683654914683568,0.0492747559870949,0.925543182086893,2.91523842694394,0.194260710588661,0.189414041472104,0.878049792379412,5.06060063546749
sim_242,0.282445019162202,0.0924514949257839,0.967143857177366,2.94277190436168,0.362160310560556,0.246017373265013,1.03746959445872,3.19818615498876
sim_243,0.607807250593815,0.0417887395686919,0.899625711865834,3.02081046531897,0.705619911641227,0.28396984122638,0.939631947837685,5.87658455405121
sim_244,0.912046997697146,0.0225496101592462,0.899094288568562,2.99031753782161,0.460128187746833,0.186487233885793,0.485893996671179,3.8617074471365
sim_245,0.00838161366524239,0.3751463431607,0.938883104036948,2.89799533042632,0.19529510753696,0.483733513429408,0.69818162581696,5.75455448341993
sim_246,0.317642033356686,0.377839899563096,0.869646765718506,3.06514146076595,0.446192905966456,0.488735378657561,0.603194567326051,5.49969807475589
sim_247,0.586123966382811,0.365744726862005,0.87764230128908,2.99389782234701,0.485749659358696,0.399113618511407,0.782620082349618,3.29381352211269
sim_248,0.879850788702753,0.270006739050676,0.865465090558476,3.00277287876784,0.989706532469656,0.186436866709256,0.6768273408553,3.84465271739787
sim_249,0.0657952548011666,0.61924484147988,1.05609854975399,3.01255225989302,0.188738551908475,0.673104906437471,0.732282541122028,2.81497549581811
sim_250,0.301883232138846,0.527434597553227,0.870330244931473,2.96255343432089,0.353549991624065,0.384523163556232,0.644615549543234,4.43025478544436
sim_251,0.607057672215875,0.56670087159537,0.892657589613815,2.98114306137102,0.63949518638076,0.646514895029935,0.820956127620878,4.70636767583931
sim_252,0.900099733747574,0.646132387438675,0.852980147930935,3.0499483650699,0.642637047727514,0.442684899490156,0.931677496279913,3.9426855024012
sim_253,0.0846428810274406,0.95592567989342,0.942263328113213,3.05883131298007,0.193856866853774,0.507701671478114,0.577309815358706,4.81942266301157
sim_254,0.277405881373547,0.869587357201324,0.893425032019718,2.99962919467748,0.193367579261109,0.945612609348487,1.00401808580972,4.54563645974966
sim_255,0.513642617570757,0.904684027419979,0.938338957731932,3.02479067606828,0.450162730744229,0.605026304514256,1.07405912633429,5.84541042688235
sim_256,0.877378303595905,0.867985807195394,0.940295880516927,2.99985574137124,0.658570079372469,0.766741136386311,0.626073675841099,3.52956958391905
sim_257,0.11012907864052,0.0555031404303372,0.0332309265876158,4.07654381444002,0.197516901759942,0.19364108273306,0.19385577518045,7.44977374211887
sim_258,0.229554503309632,0.0454230990884098,0.12029107171173,4.02881238162122,0.197516599339987,0.193640783103957,0.19385585923898,7.44978691129413
sim_259,0.623072566565303,0.00434669129367441,0.0145373105041644,4.06045634373538,0.504129950649827,0.189730737338367,0.272671254876952,5.21660310328977
sim_260,0.928267097133453,0.0176480400811385,0.069555813503215,3.92006448928249,0.49106243371641,0.192959906356618,0.29064803981204,7.03040789503432
sim_261,0.0637156655039321,0.272774293330891,0.0143747705284153,3.92121454579232,0.287469289503226,0.370466186550639,0.191324765481453,5.93722788673924
sim_262,0.318076504625788,0.271537651339663,0.107922888049372,4.00078368202663,0.294576646714503,0.29222380830173,0.194117371549081,7.61467147604097
sim_263,0.670879191296704,0.345131167351177,0.0921772323361427,4.03089785660408,0.491548244731309,0.191900835405982,0.192127815119683,6.39816693263337
sim_264,0.878949642437907,0.279313470915446,0.0427696976069231,3.98537954715353,0.719220708793592,0.379462773025971,0.1938111098896,7.42070452030786
sim_265,0.0343348212843208,0.666268755784124,0.0495080861560786,3.94472922091361,0.197998633377554,0.800336949250983,0.194463078915669,7.83522300961251
sim_266,0.282123626333551,0.612281082325395,0.0780623609291323,3.99959508881255,0.403095929315338,0.568413093256431,0.283434805240622,5.67847460116617
sim_267,0.580108277637291,0.590098444815283,0.0344851554732062,3.95619577217572,0.614864199501497,0.593300444026666,0.193011088819766,6.92689776689005
sim_268,0.964835929898413,0.608139217869178,0.0336965471439044,3.9791090442547,0.554439992051735,0.3144232780017,0.188848542764509,4.6848876137244
sim_269,0.0737265655493737,0.817660680479624,0.0463595698999055,4.03501342302056,0.196998384805709,0.811944067462314,0.193189828934486,7.03801634487382
sim_270,0.282004982569911,0.898278644289194,0.0482698763324104,3.97175641639556,0.286996416381232,0.984915959433075,0.191165262070358,5.84906019091659
sim_271,0.633338403972078,0.9481229967194,0.0648735015917698,3.98625826916444,0.678641717769771,0.870770643122897,0.190653360463139,5.57045403773066
sim_272,0.866040967959003,0.896837652943278,0.0129754087294602,3.99119309118202,0.873516138990387,0.805768749038062,0.187902427998971,4.2883636101415
sim_273,0.0796433905928897,0.0445823120903195,0.393966045732421,3.98196562621516,0.196362562677202,0.281239120458207,0.374846890095806,6.54621512033833
sim_274,0.364400572142905,0.0179194841922885,0.276428000456477,3.89125090703259,0.357003694505426,0.188507764792541,0.397217685627903,4.64300939502174
sim_275,0.63133518256568,0.0417044816839238,0.272493636766491,4.00625331529184,0.569310890946187,0.1942676431332,0.293394081465378,7.84535189578138
sim_276,0.970836920242404,0.00325125256757104,0.378453898220898,3.99186288778318,0.665943990807418,0.191823579801913,0.62429434849651,6.35336756186821
sim_277,0.0173037327190018,0.238770220464316,0.344074479584518,4.04701809778207,0.197770579103044,0.292341499595273,0.464002878134542,7.65199483661945
sim_278,0.290839446300601,0.360877663905553,0.30017537263712,3.95407906537307,0.286313281939066,0.411106669416554,0.28384878807847,5.73904283649068
sim_279,0.612075124646899,0.361598688372597,0.270405726538739,3.97047801548709,0.588066926344027,0.267391894380547,0.356330919515884,4.73809848737842
sim_280,0.839424849079861,0.33333889987763,0.296514704229742,3.92405244695858,0.922966101136437,0.378289693779926,0.290074454320604,6.89106972171925
sim_281,0.0288640206767271,0.664634639355373,0.353102050006118,3.95777363366945,0.195616116953106,0.564273507706935,0.278539849973267,5.98717317020538
sim_282,0.255933924555744,0.713371759047638,0.39233794443096,4.03600677601158,0.329860069516646,0.50658454518871,0.396184739126426,3.2437648016368
sim_283,0.584168370115869,0.594047643636461,0.314592838426724,4.08761811658835,0.680492118708573,0.57157268605494,0.289604991799023,6.78253328189125
sim_284,0.940641877868209,0.60657527182572,0.249692370210451,4.06370410200781,0.848042445023736,0.583428107810383,0.191073727525348,5.79970129286905
sim_285,0.0106122248967432,0.810714634949297,0.295050742472725,3.99505464291101,0.197847417098694,0.947540879566801,0.293010203244331,7.71340520315781
sim_286,0.271997642613406,0.89916766527856,0.326682974274079,3.92078993811847,0.279008650702913,0.776188362772188,0.276088912946012,4.79145297223546
sim_287,0.608474329426953,0.872370209521448,0.303310777553817,4.04562504579053,0.397789200171888,0.923950675799627,0.188707084752332,4.62277042559222
sim_288,0.91383522748993,0.956641046955084,0.286386351613242,3.99180769026798,0.713445472216604,0.85472225412923,0.288127233714201,6.46965870597512
sim_289,0.132895094564005,0.0495578563510082,0.670551588568204,3.9120055446584,0.197659016489366,0.193822704713368,0.694891455972394,7.56328398939376
sim_290,0.306654903229087,0.0955101727960135,0.613437303220035,4.06947016725821,0.196793754991375,0.192714337628977,0.596342984009269,6.88025109256855
sim_291,0.578792164564804,0.0601532024050809,0.600800294582515,4.00858465816389,0.796309307054259,0.189685426407781,0.514808182465968,5.19405300391891
sim_292,0.938211615305671,0.0283489598368955,0.598777066533164,3.98928622375421,0.88410645007241,0.186334470023166,0.654278432645917,3.81050942884528
sim_293,0.0400320773605946,0.267135568804326,0.628607795249528,4.03840344322595,0.19793217219965,0.194167502573959,0.569392937077239,7.78372960225122
sim_294,0.271176685312675,0.336993682210276,0.591184940280927,4.06640677658295,0.290767817984986,0.409012939346257,0.832296651566965,6.5669563259677
sim_295,0.644915485788827,0.325258652309496,0.608818772359271,4.05354936237367,0.802887245989884,0.406541593159457,0.809397531327268,5.84979811595097
sim_296,0.891651608934801,0.269527965468518,0.583221473165374,3.9746035972515,0.727178554314091,0.191432805422416,0.286288372522539,6.12898643826927
sim_297,0.0571996361392655,0.558995652390303,0.534434352899881,3.97180183029811,0.196898084611198,0.572938036429359,0.718365690840766,6.96087019875829
sim_298,0.277575673891695,0.62349732065464,0.650448038655607,3.9832516040059,0.296015678845393,0.636606710265446,0.65162291603225,3.32125927913156
sim_299,0.584034814199283,0.639685513440055,0.592089560577389,4.05702124048275,0.824297384942009,0.779894333475107,0.403652177247081,5.33877439299066
sim_300,0.974025379118738,0.70416839691757,0.571960157017187,3.95165014411319,0.917809882452594,0.809177730324358,0.7100132241147,6.14085261388539
sim_301,0.0259705144906,0.842062291005405,0.564229753625161,4.09907436898235,0.19674035936621,0.410921912035835,0.593864222426241,6.83743637628342
sim_302,0.338779880228419,0.904511788897459,0.571001646612554,4.00650562094327,0.490955151155649,0.673316351150763,0.600114137805051,7.45956668908135
sim_303,0.624495507397275,0.84601293788968,0.587101911300517,3.92933532898781,0.623120029315274,0.492015664004413,0.387192886910672,4.52913956466937
sim_304,0.853593778739623,0.888449984639308,0.629555966520895,4.05710347278428,0.814912715428113,0.833382061090223,0.565777388406094,7.17818750635766
sim_305,0.0150602575892575,0.0425043947861332,0.87685279094035,4.03539896017659,0.194085603584468,0.189193764714225,0.75409168455457,4.95542301545673
sim_306,0.310521442484596,0.0545597475580076,0.918146008467562,3.98048458260748,0.493461940248939,0.194407038796506,0.802543441604215,7.93443176890479
sim_307,0.56028814365289,0.0364845014267588,0.849565658038216,3.97007334150334,0.597630525209461,0.186593221860005,0.682321474745131,3.89792045624444
sim_308,0.878329706030792,0.0468266805677834,0.847624642547599,4.07805851955464,0.6172590560883,0.186533649471739,0.849536488426211,3.8774449562449
sim_309,0.0375242240478435,0.289029324270252,0.9756557734288,4.03525862672196,0.197920076267142,0.194166156664046,0.676355751612836,7.77855173735762
sim_310,0.29883658729829,0.323595618252635,0.942355613019967,3.97252565488967,0.478455070906581,0.258088071924449,0.994335416898632,3.43203031436818
sim_311,0.551889167969299,0.200119924870888,0.979472559225229,4.05431364857499,0.478463726777365,0.189727647088306,0.844027607979763,5.21501884173485
sim_312,0.871855367961931,0.304666428238321,0.899396370726325,3.94519139425349,0.840535341036831,0.285832004055491,0.685907523708831,6.16937592013137
sim_313,0.111490490374588,0.622643385489447,0.81681378561891,4.0116229326054,0.197909552292058,0.381164306468374,0.695866447429257,7.76356659320213
sim_314,0.296020677607115,0.565003045569966,0.884543416608657,4.09076189451785,0.257504667047909,0.77720184997723,0.644082984203204,3.10803811177017
sim_315,0.57773154499183,0.570743412246416,0.93144706028293,3.98781063685426,0.68761218808002,0.596310664484226,0.716110100757254,6.59691249374527
sim_316,0.965293116081469,0.589417824667739,0.895101703994884,4.00440203080512,0.805509202570531,0.666270774678066,0.934432464481969,3.16785760599863
sim_317,0.0270748697765364,0.960488585941526,0.864269450313591,4.02068856995106,0.195409481933771,0.729477993329237,0.920717368815851,5.83712213688731
sim_318,0.227718439023143,0.846115069695846,0.851006305589991,3.94623707501308,0.277673548297103,0.354918584791287,0.394682516451802,4.69758067565088
sim_319,0.646050859962515,0.814288374190433,0.914727248068675,3.99132648021566,0.593364166950944,0.612285882466524,0.918139869509302,5.54579861791591
sim_320,0.897731934353748,0.976058019599358,0.891413298166342,4.08170547903624,0.623656062751435,0.805134995869917,0.919159766547112,5.65627601957133
sim_321,0.095437092425721,0.0664561063236502,0.121769529151373,5.0275550312496,0.197518291260114,0.193641865162203,0.193856655318644,7.44978093659419
sim_322,0.325623064923883,0.00757309754838885,0.041541312471659,5.04341403495196,0.377007474283745,0.19196757928392,0.19219359271548,6.43574729739022
sim_323,0.587835381466399,0.0767923765856671,0.0291273764264773,5.0777069410538,0.568964435634543,0.194171731798583,0.194371896216654,7.78094004933625
sim_324,0.923329292917117,0.00992948882872059,0.0151161470278328,5.0306655047217,0.681255995605939,0.192731034650392,0.192952933061009,6.89118408097676
sim_325,0.0437538053200012,0.371822379542557,0.00900034302958542,5.02688050128698,0.19627597013647,0.516402913743953,0.192267365449482,6.48014792254873
sim_326,0.301418063762834,0.311260408124317,0.0776740067370411,5.09578276000258,0.406932327667284,0.399649773550722,0.190579810015804,5.53090362507909
sim_327,0.546521803806902,0.24259784977898,0.00373370032764253,5.01417016201286,0.616591673790547,0.287107099099474,0.192093184474506,6.37796845673584
sim_328,0.939740209740565,0.311919902527737,0.103437160896179,5.03849695844666,0.673248586183358,0.378202503376613,0.193816685803217,7.4253841909476
sim_329,0.0593441341842472,0.621553863591113,0.045132663996382,4.95723175230827,0.193937834658072,0.535904055373063,0.189248978830637,4.86691748170761
sim_330,0.261448655549252,0.580517308109986,0.00609347176119815,4.9888183381376,0.290540959090771,0.491395772937888,0.192329708332918,6.51691264556296
sim_331,0.712398225296384,0.621740025036603,0.0604939617164129,5.050515804399,0.566494786058527,0.596120065331152,0.292005851957542,7.35468253577893
sim_332,0.935354697650446,0.660814528339846,0.0248629149171218,4.9670459181092,1.266543002161,0.67460554727953,0.194245487884797,7.69611526907212
sim_333,0.0271174329874668,0.886137500144282,0.0378649378482026,4.93307794600581,0.194850820282492,0.989537392099287,0.281450516092057,5.44777402557951
sim_334,0.282878856404342,0.879615236205791,0.00613740128479091,4.88799212112385,0.376671997035334,0.62257184548786,0.192541585795521,6.64185716014557
sim_335,0.585030877970273,0.909096154408024,0.0113475645333758,5.02251007467631,0.362398765995034,0.515140006342573,0.189672711552504,5.0689228652493
sim_336,0.844041221139331,1.02912408025423,0.0334627511089227,4.8988749746455,0.663746626613996,0.879248116407444,0.186324894753492,3.72517515341099
sim_337,0.0185334507586227,0.0445462722149318,0.272429394427635,4.99804983836986,0.196852479365067,0.192786022070875,0.412279306167797,6.92624923498284
sim_338,0.240637154325407,0.0601453470963173,0.366481711834211,5.10566406013307,0.409760569556399,0.191988861692898,0.287995422955352,6.44932729478408
sim_339,0.62876945688503,0.0360122194313095,0.299507777116358,5.07914320999103,0.615459396925929,0.192936871572979,0.193161135898962,7.01691313997001
sim_340,0.88566217217899,0.0832859855573687,0.140036556487213,5.02469390583503,0.925250361856818,0.193396796533805,0.291797323998156,7.29817572061481
sim_341,0.062445241831326,0.357135126829488,0.446082905841688,5.02735809990604,0.197098825959269,0.615698234768764,0.290992586916699,7.11858520183439
sim_342,0.283305858150718,0.266764369638466,0.264010157651954,5.05103123677874,0.28785768982586,0.369711054481823,0.408863428031405,5.99536384401968
sim_343,0.564088437715383,0.249314193262602,0.28450477441154,4.93313478551253,0.635683681020782,0.18904661199513,0.473285055280808,4.8863607850069
sim_344,0.969097812781363,0.268583561703129,0.295483591095219,4.99680280963255,0.968855946185878,0.344334990181229,0.307519546762215,4.07010932861325
sim_345,0.0745197401108967,0.556120156836659,0.268533820205937,4.94258312198912,0.293770973819541,0.795180758145483,0.193696191326018,7.34951876276097
sim_346,0.280728876010947,0.556782314795982,0.24100575160209,5.00607720080759,0.294437154095789,0.490087263352053,0.380467188775096,7.48131450778641
sim_347,0.603101838351423,0.719963672542613,0.265083247429746,4.95372498120393,0.343400556650427,0.821348070406013,0.462639434074806,3.98872954142634
sim_348,0.765163638344393,0.755790944471832,0.301539902091241,4.99127571602787,0.383840709837013,0.384183141565466,0.389996160476857,4.24652782362804
sim_349,0.0431956089982693,0.886229873599493,0.222063955614162,4.98557263033223,0.196507391543391,0.835938379430139,0.192554687920089,6.65579461318979
sim_350,0.286344209250254,0.822887699071652,0.317301083526584,5.07747423709732,0.197195116059915,0.81278788186722,0.461183074010589,7.19449085520061
sim_351,0.628005946042771,0.951455218144698,0.278481522340736,4.9724326126845,0.429463231835871,0.939581602595967,0.273840434317774,4.57141939062644
sim_352,0.912683274092866,0.901824130362925,0.394562033450988,4.9919498091969,0.718425071923185,0.848272903699649,0.446905352439737,5.60970219884729
sim_353,0.0533770516247548,0.0882596327773512,0.536120721495175,4.94832023830324,0.196794638997404,0.192712859121946,0.59634602032313,6.88020517783862
sim_354,0.357779360505503,0.0264799407223266,0.566185466951879,4.96312531502647,0.414544062328148,0.192212647691849,0.456627726904769,6.58144428107455
sim_355,0.595138383159639,0.0509009392921552,0.541272134192059,4.94913883234886,0.600411160587122,0.286196758208538,0.58883405621166,6.21143134032132
sim_356,0.878279553829781,0.0176100459049434,0.589057993770133,4.99009654929191,0.934862989994328,0.262503504393124,0.599296905818806,3.79215892051884
sim_357,0.00952977215438975,0.230241629174553,0.659089030481629,4.91153778518274,0.294344368585638,0.292126882895486,0.67510792478731,7.53554284632458
sim_358,0.354135483693171,0.315783142863982,0.631156114017039,4.9893356686538,0.374939077118692,0.372956088471182,0.525263825233773,6.39224282270017
sim_359,0.616677687404133,0.280351822078919,0.635549707591842,5.00689002424352,0.58597883207828,0.366008033076029,0.69846886491761,5.78514447388791
sim_360,0.863302261593297,0.369520830787603,0.644329819171272,5.06718602310675,0.80783913074562,0.370396291521656,0.60344855522175,6.07534225632837
sim_361,0.0277680879829353,0.64114689233844,0.650503890239398,5.00401947147315,0.198044632327785,0.464383031455168,0.569866079045389,7.87215438501715
sim_362,0.223875387293596,0.733847429638946,0.63186155590289,5.00088225303715,0.261678168402538,0.668888874664085,0.490149304321718,3.43369550613885
sim_363,0.572766325336852,0.560140188038277,0.592876945598603,4.97071833717932,0.695797625717455,0.618421573559071,0.481101007384517,6.14211100589693
sim_364,0.937413274426873,0.590574375290301,0.575329020815328,4.97380235075866,0.698938773495484,0.569563272062875,0.715729546908885,6.53930664793368
sim_365,0.0278693234333313,0.906896485420696,0.613399459705633,4.97966451943851,0.197035215452874,0.9258181501081,0.708132821136137,7.06865283127162
sim_366,0.273039122393789,0.856488782106002,0.57281572743555,4.97470480601702,0.275011588248641,0.810794235038734,0.554933374295027,5.12372196578841
sim_367,0.561617618578247,0.909714806556207,0.539711727240181,5.10862889394341,0.645959058531482,0.824097180488198,0.587401921480472,4.64534399281374
sim_368,1.02718535456014,0.907859792565642,0.730027956869163,4.98202345632093,0.8005501790828,0.819566864364183,0.705768615608489,5.29050854909634
sim_369,0.023792453347851,0.0346256026690387,0.975083880788429,4.9528351078263,0.195787256949368,0.191403170645423,0.725121820428569,6.11245264910342
sim_370,0.239079238916402,0.122391944082611,0.899453770746263,5.04811770742182,0.291882613985691,0.28927585454886,0.859219107956792,6.82767568923264
sim_371,0.645640236815094,0.0571929618652702,0.896224600285914,5.0706193281907,0.800499826924429,0.293378675043314,0.951487937119369,8.01230303246285
sim_372,0.866374944510613,0.0713895682484393,0.844561122423037,4.97542043126755,0.564706437245082,0.193045183291759,0.860489936074091,7.08206155290912
sim_373,0.00892338104469301,0.335696067814617,0.881764602079987,5.02369744504304,0.197382652766256,0.489261188440387,0.720446444012239,7.34298921158841
sim_374,0.360233851039546,0.255387131933766,0.964515206590238,5.05876127047153,0.494393210875719,0.267042451370596,0.734965086384651,4.05027568966959
sim_375,0.628562644144551,0.353550493920321,0.920084337499481,4.94012264280051,0.712439786333619,0.286778329930688,0.946418050833156,6.33205940635
sim_376,0.854684082700855,0.374544790008238,0.903915826520585,4.96232531627556,0.708721531013843,0.585018702147043,1.07304838187524,5.76339185471954
sim_377,0.054232674157741,0.663028923174215,0.887309157463981,5.03671635280791,0.193576190246054,0.698807057950778,0.704919946545509,4.65920310996515
sim_378,0.241854935206074,0.663534152451383,0.896913277586021,4.97113181018759,0.381042147700698,0.816787211881144,1.27369026098594,7.39492026594464
sim_379,0.606743153317959,0.640154701003295,0.953508356946039,5.02603783159947,0.517007851566354,0.61076432864361,0.925082782606977,6.43419669353005
sim_380,0.975953258295036,0.517567628504629,0.781527926699985,4.99461673008545,0.926702973577061,0.577111427702095,0.491539449185572,7.58518970150369
sim_381,0.00866470328399348,0.990688460729296,0.950107271076046,5.01493321468178,0.278720777373867,0.681979034704396,1.07093054791716,5.59909378026825
sim_382,0.344461484285234,0.870126202843308,0.968727367226296,4.98606832317567,0.289914601135684,0.834202954848694,0.810239539108664,6.38469247423654
sim_383,0.656525419545012,0.953442280388489,0.886607542915552,5.01325164636879,0.623445216053518,1.03621684483064,0.575446987609638,4.05734558519633
sim_384,0.885975779541836,0.896612257442725,0.944901946252483,5.00220765920655,0.69335474499928,0.673735004016661,0.816495368751861,7.53379382117223
sim_385,0.0404269654024319,0.0689954784441469,0.031910874657249,6.06432790994121,0.1975165847408,0.193641420023865,0.193855789252752,7.44977656829324
sim_386,0.272131810279512,0.0557870437323678,0.0671380628486617,6.05757828434883,0.292852342259829,0.192972239722301,0.193179841575726,7.03158448185553
sim_387,0.591571555204758,0.021731571676357,0.0155345884051162,5.98470717814106,0.83489735491511,0.192336893063853,0.192546841194285,6.6507437803162
sim_388,0.970564159697851,0.0547288570709984,0.001184603474672,5.96673886145684,0.675128404419486,0.194158361948376,0.19436852364627,7.77526910919451
sim_389,0.0866600513836634,0.343388732684244,0.118992286064521,5.97234002815279,0.197519451320613,0.193644708751697,0.193850440632133,7.44979074004897
sim_390,0.298840561051869,0.319427327428333,0.0343396468080092,6.02344727223525,0.294576747040918,0.292223865790205,0.194117350156205,7.61466909433658
sim_391,0.584529014735664,0.337572313823662,0.0564126718364314,5.95889279152297,0.569307828452531,0.292917112280663,0.194478613157154,7.84502532958618
sim_392,0.85891972555341,0.27001024798012,0.0475139687259346,5.94973234259241,0.568966150509472,0.194164052437776,0.194382853384287,7.78092415021821
sim_393,0.10050300902596,0.593924342259966,0.0252579254417951,6.03207438562444,0.197382226994821,0.596051548301808,0.193685604717567,7.34258932047365
sim_394,0.304144980409348,0.526879615352433,0.0853787733043789,6.02907135000815,0.37643974733903,0.617977173533901,0.192481551174149,6.60694479741334
sim_395,0.64198711204644,0.599992356056248,0.0703314867966254,6.0819526180617,0.718803947509652,0.80586174119991,0.191627138614011,6.10854820517684
